angle_target_deg,trial,t_release_s,timestamp_unix,pos_rad,pos_deg,vel_rad_s,torque_Nm,temp_C
45.000,5,0.6400,1784130936.859820,-0.070393,-4.033,-1.106294,-0.07541,32.0
45.000,5,0.6469,1784130936.866763,-0.078065,-4.473,-1.072053,-0.09165,32.0
45.000,5,0.6539,1784130936.873711,-0.085354,-4.890,-1.131472,-0.05106,32.0
45.000,5,0.6608,1784130936.880651,-0.093026,-5.330,-1.069032,-0.01987,32.0
45.000,5,0.6678,1784130936.887614,-0.099547,-5.704,-0.930053,-0.06729,32.0
45.000,5,0.6748,1784130936.894618,-0.106452,-6.099,-0.973358,-0.09976,32.0
45.000,5,0.6817,1784130936.901478,-0.112974,-6.473,-0.944152,-0.13907,32.0
45.000,5,0.6885,1784130936.908365,-0.119495,-6.847,-0.890776,-0.11942,32.0
45.000,5,0.6960,1784130936.915801,-0.126016,-7.220,-0.872648,-0.09549,32.0
45.000,5,0.7095,1784130936.929348,-0.137525,-7.880,-0.878691,-0.03738,32.0
45.000,5,0.7233,1784130936.943156,-0.148266,-8.495,-0.763882,-0.11685,32.0
45.000,5,0.7303,1784130936.950071,-0.153253,-8.781,-0.693385,-0.09464,32.0
45.000,5,0.7373,1784130936.957115,-0.157856,-9.044,-0.643030,-0.11130,32.0
45.000,5,0.7441,1784130936.963928,-0.162076,-9.286,-0.604761,-0.08225,32.0
45.000,5,0.7510,1784130936.970849,-0.165912,-9.506,-0.517144,-0.07242,32.0
45.000,5,0.7580,1784130936.977789,-0.169365,-9.704,-0.578576,-0.04294,32.0
45.000,5,0.7650,1784130936.984791,-0.172817,-9.902,-0.493980,-0.02799,32.0
45.000,5,0.7720,1784130936.991774,-0.175502,-10.056,-0.374136,-0.02884,32.0
45.000,5,0.7789,1784130936.998714,-0.177804,-10.187,-0.387228,-0.02457,32.0
45.000,5,0.7859,1784130937.005675,-0.180106,-10.319,-0.368093,-0.00833,32.0
45.000,5,0.7928,1784130937.012639,-0.182407,-10.451,-0.251270,-0.00620,32.0
45.000,5,0.7999,1784130937.019743,-0.184325,-10.561,-0.286519,-0.01132,32.0
45.000,5,0.8068,1784130937.026629,-0.185476,-10.627,-0.170703,-0.04422,32.0
45.000,5,0.8139,1784130937.033673,-0.186627,-10.693,-0.158618,-0.05405,32.0
45.000,5,0.8209,1784130937.040675,-0.187394,-10.737,-0.110277,-0.06729,32.0
45.000,5,0.8347,1784130937.054528,-0.187394,-10.737,0.031724,-0.06174,32.0
45.000,5,0.8417,1784130937.061509,-0.187394,-10.737,-0.005539,-0.06943,32.0
45.000,5,0.8485,1784130937.068293,-0.187394,-10.737,0.052873,-0.01303,32.0
45.000,5,0.8555,1784130937.075272,-0.187011,-10.715,0.031724,-0.02414,32.0
45.000,5,0.8624,1784130937.082249,-0.186627,-10.693,0.076036,-0.04379,32.0
45.000,5,0.8694,1784130937.089189,-0.186244,-10.671,0.074022,-0.01816,32.0
45.000,5,0.8763,1784130937.096075,-0.185476,-10.627,0.020645,-0.00491,32.0
45.000,5,0.8833,1784130937.103078,-0.185476,-10.627,0.051865,-0.00491,32.0
45.000,5,0.8901,1784130937.109967,-0.185093,-10.605,0.016617,-0.00534,32.0
45.000,5,0.8971,1784130937.116956,-0.184709,-10.583,0.016617,0.00192,32.0
45.000,5,0.9040,1784130937.123833,-0.184325,-10.561,0.057908,0.02457,32.0
45.000,5,0.9110,1784130937.130850,-0.184325,-10.561,-0.026688,0.01431,32.0
45.000,5,0.9179,1784130937.137758,-0.184325,-10.561,-0.021653,0.01559,32.0
45.000,5,0.9249,1784130937.144716,-0.184325,-10.561,-0.010575,-0.00577,32.0
45.000,5,0.9318,1784130937.151636,-0.184325,-10.561,-0.030716,0.00064,32.0
45.000,5,0.9388,1784130937.158624,-0.184325,-10.561,0.079057,0.00449,32.0
45.000,5,0.9458,1784130937.165578,-0.183942,-10.539,0.052873,-0.01645,32.0
45.000,5,0.9596,1784130937.179378,-0.184325,-10.561,-0.046830,-0.02628,32.0
45.000,5,0.9664,1784130937.186228,-0.184325,-10.561,0.000504,0.00705,32.0
45.000,5,0.9736,1784130937.193374,-0.184325,-10.561,-0.011582,-0.00577,32.0
45.000,5,0.9804,1784130937.200209,-0.184325,-10.561,-0.018631,-0.02200,32.0
45.000,5,0.9877,1784130937.207568,-0.184325,-10.561,-0.024674,-0.00064,32.0
45.000,5,0.9943,1784130937.214078,-0.184325,-10.561,-0.056901,0.02628,32.0
45.000,5,1.0011,1784130937.220883,-0.184325,-10.561,0.015610,-0.01260,32.0
45.000,5,1.0080,1784130937.227798,-0.184325,-10.561,-0.015610,-0.00278,32.0
45.000,5,1.0149,1784130937.234752,-0.184325,-10.561,-0.011582,0.00491,32.0
45.000,5,1.0220,1784130937.241779,-0.184325,-10.561,-0.071000,0.00021,32.0
45.000,5,1.0288,1784130937.248629,-0.184325,-10.561,-0.002518,-0.00790,32.0
45.000,5,1.0358,1784130937.255599,-0.184325,-10.561,0.049851,0.03268,32.0
45.000,5,1.0427,1784130937.262563,-0.184325,-10.561,0.069993,-0.01816,32.0
45.000,5,1.0497,1784130937.269539,-0.184325,-10.561,0.030716,0.01645,32.0
45.000,5,1.0566,1784130937.276453,-0.184325,-10.561,-0.008560,0.00961,32.0
45.000,5,1.0635,1784130937.283352,-0.184325,-10.561,0.001511,0.01901,32.0
45.000,5,1.0706,1784130937.290418,-0.184325,-10.561,-0.080064,-0.00021,32.0
45.000,5,1.0775,1784130937.297327,-0.184325,-10.561,0.005539,0.00577,32.0
45.000,5,1.0845,1784130937.304343,-0.184325,-10.561,-0.016617,-0.00620,32.0
45.000,5,1.0913,1784130937.311163,-0.184325,-10.561,0.074022,-0.03952,32.0
45.000,5,1.0983,1784130937.318162,-0.184325,-10.561,-0.020645,0.00235,32.0
45.000,5,1.1053,1784130937.325109,-0.184325,-10.561,-0.060929,-0.00577,32.0
45.000,5,1.1122,1784130937.332042,-0.184325,-10.561,-0.054887,0.00192,32.0
45.000,5,1.1192,1784130937.338979,-0.184325,-10.561,-0.031724,0.02329,32.0
45.000,5,1.1262,1784130937.346062,-0.184325,-10.561,0.012589,0.00833,32.0
45.000,5,1.1331,1784130937.352888,-0.184325,-10.561,-0.044816,-0.00235,32.0
45.000,5,1.1399,1784130937.359754,-0.184325,-10.561,-0.068986,0.02029,32.0
45.000,5,1.1537,1784130937.373482,-0.184325,-10.561,0.020645,0.00491,32.0
45.000,5,1.1609,1784130937.380698,-0.184325,-10.561,0.050858,0.02585,32.0
45.000,5,1.1677,1784130937.387552,-0.184325,-10.561,-0.037766,-0.00278,32.0
45.000,5,1.1747,1784130937.394502,-0.184325,-10.561,-0.030716,-0.00064,32.0
45.000,5,1.1816,1784130937.401410,-0.184325,-10.561,0.031724,-0.00577,32.0
45.000,5,1.1886,1784130937.408401,-0.184325,-10.561,-0.000504,-0.01688,32.0
45.000,5,1.1955,1784130937.415287,-0.184325,-10.561,-0.095171,0.00577,32.0
45.000,5,1.2095,1784130937.429297,-0.184325,-10.561,0.047837,0.00235,32.0
45.000,5,1.2163,1784130937.436129,-0.184325,-10.561,0.007553,0.00192,32.0
45.000,5,1.2235,1784130937.443339,-0.184325,-10.561,0.023667,0.00662,32.0
45.000,5,1.2300,1784130937.449814,-0.184325,-10.561,-0.017624,-0.01474,32.0
45.000,5,1.2382,1784130937.458031,-0.184325,-10.561,0.041794,-0.00449,32.0
45.000,5,1.2511,1784130937.470908,-0.184325,-10.561,-0.024674,0.00278,32.0
45.000,5,1.2581,1784130937.477873,-0.184325,-10.561,0.055894,-0.02286,32.0
45.000,5,1.2650,1784130937.484791,-0.184325,-10.561,-0.023667,0.00662,32.0
45.000,5,1.2719,1784130937.491700,-0.184325,-10.561,0.030716,-0.05789,32.0
45.000,5,1.2789,1784130937.498729,-0.184325,-10.561,-0.077043,0.01089,32.0
45.000,5,1.2857,1784130937.505557,-0.184325,-10.561,-0.015610,0.01730,32.0
45.000,5,1.2927,1784130937.512565,-0.184325,-10.561,-0.023667,-0.00662,32.0
45.000,5,1.3016,1784130937.521433,-0.184325,-10.561,0.012589,0.00150,32.0
45.000,5,1.3134,1784130937.533241,-0.184325,-10.561,0.060929,0.00107,32.0
45.000,5,1.3207,1784130937.540541,-0.184325,-10.561,0.002518,0.00577,32.0
45.000,5,1.3371,1784130937.556959,-0.184325,-10.561,0.021653,-0.01773,32.0
45.000,5,1.3531,1784130937.572912,-0.184325,-10.561,0.035752,-0.01987,32.0
45.000,5,1.3699,1784130937.589683,-0.184325,-10.561,-0.012589,0.00192,32.0
45.000,5,1.3857,1784130937.605503,-0.184325,-10.561,0.019638,0.00150,32.0
45.000,5,1.4014,1784130937.621187,-0.184325,-10.561,-0.108263,0.00064,32.0
45.000,5,1.4177,1784130937.637516,-0.184325,-10.561,0.009567,0.00064,32.0
45.000,5,1.4337,1784130937.653489,-0.184325,-10.561,0.075029,0.01602,32.0
45.000,5,1.4496,1784130937.669447,-0.184325,-10.561,-0.025681,0.00235,32.0
45.000,5,1.4655,1784130937.685367,-0.184325,-10.561,0.053880,0.01688,32.0
45.000,5,1.4812,1784130937.701000,-0.184325,-10.561,-0.025681,0.01859,32.0
45.000,5,1.4966,1784130937.716463,-0.184325,-10.561,-0.040787,0.00620,32.0
45.000,5,1.5128,1784130937.732600,-0.184325,-10.561,0.069993,-0.01859,32.0
45.000,5,1.5288,1784130937.748649,-0.184325,-10.561,-0.007553,-0.03012,32.0
45.000,5,1.5426,1784130937.762384,-0.184325,-10.561,0.029709,0.02414,32.0
45.000,5,1.5598,1784130937.779573,-0.184325,-10.561,0.056901,0.01132,32.0
45.000,5,1.5762,1784130937.796016,-0.184325,-10.561,-0.028702,-0.03610,32.0
45.000,5,1.5924,1784130937.812193,-0.184325,-10.561,0.022660,-0.01773,32.0
45.000,5,1.6089,1784130937.828700,-0.183942,-10.539,0.034745,0.01474,32.0
45.000,5,1.6250,1784130937.844788,-0.184325,-10.561,-0.023667,0.00919,32.0
45.000,5,1.6407,1784130937.860518,-0.184325,-10.561,-0.066972,0.00919,32.0
45.000,5,1.6563,1784130937.876090,-0.184325,-10.561,-0.004532,0.00150,32.0
45.000,5,1.6723,1784130937.892076,-0.184325,-10.561,0.064958,-0.01218,32.0
45.000,5,1.6882,1784130937.908063,-0.184325,-10.561,0.001511,0.00235,32.0
45.000,5,1.7039,1784130937.923727,-0.184325,-10.561,-0.013596,0.00449,32.0
45.000,5,1.7200,1784130937.939796,-0.184325,-10.561,0.044816,0.01859,32.0
45.000,5,1.7358,1784130937.955620,-0.184325,-10.561,-0.030716,0.00449,32.0
45.000,5,1.7518,1784130937.971596,-0.184325,-10.561,-0.003525,-0.01260,32.0
45.000,5,1.7682,1784130937.987978,-0.184325,-10.561,-0.055894,-0.00064,32.0
45.000,5,1.7844,1784130938.004200,-0.184325,-10.561,-0.040787,-0.01517,32.0
45.000,5,1.8006,1784130938.020400,-0.184325,-10.561,-0.041794,0.00150,32.0
45.000,5,1.8164,1784130938.036209,-0.184325,-10.561,0.004532,0.00705,32.0
45.000,5,1.8325,1784130938.052333,-0.183942,-10.539,0.058915,-0.00919,32.0
45.000,5,1.8485,1784130938.068274,-0.184325,-10.561,0.016617,0.00235,32.0
45.000,5,1.8646,1784130938.084388,-0.184325,-10.561,0.049851,0.01816,32.0
45.000,5,1.8802,1784130938.099985,-0.184325,-10.561,0.005539,-0.02841,32.0
45.000,5,1.8960,1784130938.115772,-0.184325,-10.561,0.018631,0.00363,32.0
45.000,5,1.9113,1784130938.131135,-0.184325,-10.561,0.002518,0.01132,32.0
45.000,5,1.9271,1784130938.146904,-0.184325,-10.561,-0.021653,0.01389,32.0
45.000,5,1.9430,1784130938.162862,-0.184325,-10.561,-0.041794,-0.00748,32.0
45.000,5,1.9592,1784130938.179065,-0.184325,-10.561,0.046830,-0.00534,32.0
45.000,5,1.9750,1784130938.194869,-0.184325,-10.561,0.031724,0.02585,32.0
45.000,5,1.9913,1784130938.211169,-0.184325,-10.561,0.016617,0.01944,32.0
45.000,5,2.0075,1784130938.227306,-0.184325,-10.561,-0.023667,-0.00235,32.0
45.000,5,2.0237,1784130938.243479,-0.184325,-10.561,0.015610,0.01303,32.0
45.000,5,2.0397,1784130938.259506,-0.184325,-10.561,0.019638,-0.01816,32.0
45.000,5,2.0557,1784130938.275477,-0.184325,-10.561,-0.014603,-0.00363,32.0
45.000,5,2.0703,1784130938.290102,-0.184325,-10.561,0.065965,0.01089,32.0
45.000,5,2.0857,1784130938.305542,-0.184325,-10.561,-0.048844,-0.00363,32.0
45.000,5,2.1015,1784130938.321345,-0.184325,-10.561,0.023667,-0.00876,32.0
45.000,5,2.1172,1784130938.337010,-0.184325,-10.561,0.003525,-0.00790,32.0
45.000,5,2.1330,1784130938.352777,-0.184325,-10.561,0.050858,0.00491,32.0
45.000,5,2.1487,1784130938.368501,-0.184325,-10.561,0.050858,-0.00278,32.0
45.000,5,2.1649,1784130938.384701,-0.184325,-10.561,0.032731,-0.01303,32.0
45.000,5,2.1810,1784130938.400835,-0.184325,-10.561,-0.040787,0.01517,32.0
45.000,5,2.1966,1784130938.416399,-0.184325,-10.561,-0.014603,0.01602,32.0
45.000,5,2.2125,1784130938.432354,-0.184325,-10.561,-0.008560,0.01645,32.0
45.000,5,2.2284,1784130938.448191,-0.184325,-10.561,-0.036759,-0.00876,32.0
45.000,5,2.2445,1784130938.464320,-0.184325,-10.561,-0.041794,-0.02585,32.0
45.000,5,2.2608,1784130938.480582,-0.184325,-10.561,0.010575,0.00833,32.0
45.000,5,2.2770,1784130938.496784,-0.184325,-10.561,0.004532,-0.01260,32.0
45.000,5,2.2933,1784130938.513131,-0.184325,-10.561,-0.017624,0.01773,32.0
45.000,5,2.3097,1784130938.529515,-0.184325,-10.561,0.018631,0.01218,32.0
45.000,5,2.3263,1784130938.546159,-0.184325,-10.561,0.018631,-0.01559,32.0
45.000,5,2.3421,1784130938.561942,-0.184325,-10.561,0.017624,-0.00577,32.0
45.000,5,2.3585,1784130938.578367,-0.184325,-10.561,-0.058915,0.00064,32.0
45.000,5,2.3753,1784130938.595146,-0.184325,-10.561,-0.013596,-0.00577,32.0
45.000,5,2.3917,1784130938.611487,-0.184325,-10.561,-0.068986,-0.01901,32.0
45.000,5,2.4074,1784130938.627182,-0.184325,-10.561,-0.020645,0.00577,32.0
45.000,5,2.4231,1784130938.642929,-0.184325,-10.561,0.034745,0.03439,32.0
45.000,5,2.4388,1784130938.658622,-0.184325,-10.561,-0.009567,0.01431,32.0
45.000,5,2.4545,1784130938.674298,-0.184325,-10.561,-0.042802,0.01559,32.0
45.000,5,2.4704,1784130938.690185,-0.184325,-10.561,-0.085100,0.01047,32.0
45.000,5,2.4861,1784130938.705923,-0.184325,-10.561,-0.006546,0.00919,32.0
45.000,5,2.5019,1784130938.721739,-0.184325,-10.561,0.001511,-0.00748,32.0
45.000,5,2.5180,1784130938.737786,-0.184325,-10.561,-0.044816,0.01303,32.0
45.000,5,2.5340,1784130938.753836,-0.184325,-10.561,0.049851,-0.01559,32.0
45.000,5,2.5501,1784130938.769912,-0.184325,-10.561,-0.003525,0.00491,32.0
45.000,5,2.5659,1784130938.785680,-0.184325,-10.561,-0.012589,0.00064,32.0
45.000,5,2.5823,1784130938.802089,-0.184325,-10.561,-0.105241,0.00748,32.0
45.000,5,2.5982,1784130938.818008,-0.184325,-10.561,-0.002518,-0.00491,32.0
45.000,5,2.6120,1784130938.831822,-0.184325,-10.561,-0.015610,0.00833,32.0
45.000,5,2.6273,1784130938.847153,-0.184325,-10.561,-0.030716,0.01260,32.0
45.000,5,2.6443,1784130938.864094,-0.184325,-10.561,0.007553,0.01175,32.0
45.000,5,2.6609,1784130938.880759,-0.184325,-10.561,-0.003525,-0.00064,32.0
45.000,5,2.6768,1784130938.896588,-0.184325,-10.561,0.073014,0.04208,32.0
45.000,5,2.6934,1784130938.913188,-0.184325,-10.561,0.037766,-0.00748,32.0
45.000,5,2.7091,1784130938.928876,-0.184325,-10.561,0.056901,0.00449,32.0
45.000,5,2.7253,1784130938.945104,-0.184325,-10.561,-0.028702,-0.01431,32.0
45.000,5,2.7466,1784130938.966430,-0.184325,-10.561,0.003525,-0.01260,32.0
45.000,5,2.7632,1784130938.982989,-0.184325,-10.561,-0.049851,-0.01645,32.0
45.000,5,2.7793,1784130938.999184,-0.184325,-10.561,-0.045823,-0.00192,32.0
45.000,5,2.7952,1784130939.015007,-0.184325,-10.561,0.015610,-0.01645,32.0
45.000,5,2.8117,1784130939.031497,-0.184325,-10.561,-0.003525,0.00620,32.0
45.000,5,2.8282,1784130939.048070,-0.184325,-10.561,0.025681,0.02799,32.0
45.000,5,2.8447,1784130939.064536,-0.184325,-10.561,0.022660,0.02158,32.0
45.000,5,2.8613,1784130939.081120,-0.184325,-10.561,-0.067979,0.00876,32.0
45.000,5,2.8777,1784130939.097478,-0.184325,-10.561,0.055894,0.00919,32.0
45.000,5,2.8936,1784130939.113452,-0.183942,-10.539,0.106249,0.05447,32.0
45.000,5,2.9092,1784130939.128999,-0.184325,-10.561,-0.052873,-0.01730,32.0
45.000,5,2.9250,1784130939.144857,-0.184325,-10.561,-0.012589,-0.02585,32.0
45.000,5,2.9409,1784130939.160736,-0.184325,-10.561,0.025681,-0.01773,32.0
45.000,5,2.9570,1784130939.176843,-0.184325,-10.561,0.042802,0.00320,32.0
45.000,5,2.9728,1784130939.192666,-0.184325,-10.561,-0.046830,-0.01901,32.0
45.000,5,2.9888,1784130939.208651,-0.184325,-10.561,-0.035752,-0.00320,32.0
45.000,5,3.0045,1784130939.224280,-0.184325,-10.561,0.021653,-0.00620,32.0
45.000,5,3.0206,1784130939.240455,-0.184325,-10.561,0.030716,0.01004,32.0
45.000,5,3.0364,1784130939.256235,-0.184325,-10.561,-0.011582,-0.01517,32.0
45.000,5,3.0525,1784130939.272276,-0.184325,-10.561,-0.048844,0.00491,32.0
45.000,5,3.0680,1784130939.287865,-0.184325,-10.561,0.004532,0.01047,32.0
45.000,5,3.0843,1784130939.304080,-0.184325,-10.561,-0.000504,0.00278,32.0
45.000,5,3.0999,1784130939.319736,-0.184325,-10.561,-0.025681,0.03012,32.0
45.000,5,3.1165,1784130939.336274,-0.184325,-10.561,-0.016617,-0.01260,32.0
45.000,5,3.1259,1784130939.345743,-0.184325,-10.561,0.036759,0.00235,32.0
45.000,5,3.1410,1784130939.360811,-0.184325,-10.561,0.001511,0.00278,32.0
45.000,5,3.1570,1784130939.376807,-0.184325,-10.561,-0.048844,0.00235,32.0
45.000,5,3.1730,1784130939.392783,-0.184325,-10.561,-0.042802,0.01474,32.0
45.000,5,3.1892,1784130939.409025,-0.184325,-10.561,-0.015610,-0.00107,32.0
45.000,5,3.2045,1784130939.424340,-0.184325,-10.561,-0.007553,-0.00150,32.0
45.000,5,3.2201,1784130939.439961,-0.184325,-10.561,-0.031724,0.00876,32.0
45.000,5,3.2359,1784130939.455709,-0.184325,-10.561,-0.025681,0.00320,32.0
45.000,5,3.2520,1784130939.471806,-0.184325,-10.561,-0.003525,-0.04166,32.0
45.000,5,3.2684,1784130939.488222,-0.184325,-10.561,-0.003525,-0.03781,32.0
45.000,5,3.2842,1784130939.503979,-0.184325,-10.561,-0.039780,-0.00919,32.0
45.000,5,3.2998,1784130939.519581,-0.184325,-10.561,-0.058915,0.02585,32.0
45.000,5,3.3156,1784130939.535391,-0.184325,-10.561,0.034745,-0.03995,32.0
45.000,5,3.3313,1784130939.551104,-0.184325,-10.561,0.003525,-0.00748,32.0
45.000,5,3.3474,1784130939.567221,-0.184325,-10.561,-0.024674,-0.00320,32.0
45.000,5,3.3623,1784130939.582148,-0.184325,-10.561,0.032731,0.03354,32.0
45.000,5,3.3782,1784130939.598004,-0.184325,-10.561,-0.040787,0.00107,32.0
45.000,5,3.3937,1784130939.613484,-0.184325,-10.561,0.021653,0.01303,32.0
45.000,5,3.4102,1784130939.630012,-0.184325,-10.561,0.011582,0.00107,32.0
45.000,5,3.4258,1784130939.645643,-0.184325,-10.561,0.022660,-0.00876,32.0
45.000,5,3.4423,1784130939.662082,-0.184325,-10.561,0.078050,0.02371,32.0
45.000,5,3.4580,1784130939.677835,-0.184325,-10.561,-0.006546,0.01260,32.0
45.000,5,3.4737,1784130939.693473,-0.184325,-10.561,-0.005539,0.00705,32.0
45.000,5,3.4898,1784130939.709578,-0.184325,-10.561,-0.079057,-0.04508,32.0
45.000,5,3.5054,1784130939.725172,-0.184325,-10.561,-0.015610,0.02371,32.0
45.000,5,3.5210,1784130939.740808,-0.184325,-10.561,-0.007553,-0.01602,32.0
45.000,5,3.5370,1784130939.756842,-0.184325,-10.561,-0.024674,-0.01260,32.0
45.000,5,3.5539,1784130939.773742,-0.184325,-10.561,0.003525,-0.02200,32.0
45.000,5,3.5696,1784130939.789459,-0.184325,-10.561,0.058915,0.01517,32.0
45.000,5,3.5855,1784130939.805320,-0.184325,-10.561,-0.031724,-0.00961,32.0
45.000,5,3.6020,1784130939.821838,-0.184325,-10.561,-0.015610,0.02414,32.0
45.000,5,3.6186,1784130939.838404,-0.184325,-10.561,0.012589,0.00577,32.0
45.000,5,3.6354,1784130939.855192,-0.184325,-10.561,-0.010575,0.02158,32.0
45.000,5,3.6516,1784130939.871451,-0.184325,-10.561,-0.013596,0.00107,32.0
45.000,5,3.6606,1784130939.880447,-0.184325,-10.561,-0.005539,-0.02329,32.0
45.000,5,3.6755,1784130939.895295,-0.184325,-10.561,0.036759,0.08438,32.0
45.000,5,3.6916,1784130939.911395,-0.184325,-10.561,-0.018631,0.01431,32.0
45.000,5,3.7077,1784130939.927532,-0.184325,-10.561,0.018631,-0.01602,32.0
45.000,5,3.7240,1784130939.943810,-0.184325,-10.561,-0.049851,-0.00790,32.0
45.000,5,3.7396,1784130939.959444,-0.184325,-10.561,-0.004532,0.01431,32.0
45.000,5,3.7558,1784130939.975641,-0.184325,-10.561,-0.001511,0.00491,32.0
45.000,5,3.7716,1784130939.991385,-0.184325,-10.561,-0.000504,-0.00748,32.0
45.000,5,3.7879,1784130940.007727,-0.184325,-10.561,-0.005539,0.00662,32.0
45.000,5,3.8035,1784130940.023328,-0.184325,-10.561,0.012589,-0.00790,32.0
45.000,5,3.8192,1784130940.039035,-0.184325,-10.561,-0.032731,-0.00790,32.0
45.000,5,3.8349,1784130940.054717,-0.184325,-10.561,0.019638,0.00107,32.0
45.000,5,3.8507,1784130940.070547,-0.184325,-10.561,-0.009567,0.01816,32.0
45.000,5,3.8672,1784130940.086984,-0.184325,-10.561,0.075029,-0.03098,32.0
45.000,5,3.8830,1784130940.102795,-0.184325,-10.561,-0.030716,0.00363,32.0
45.000,5,3.8990,1784130940.118849,-0.184325,-10.561,0.008560,-0.02414,32.0
45.000,5,3.9155,1784130940.135273,-0.184325,-10.561,-0.031724,-0.01218,32.0
45.000,5,3.9319,1784130940.151713,-0.184325,-10.561,-0.023667,-0.01559,32.0
45.000,5,3.9477,1784130940.167542,-0.184325,-10.561,-0.025681,0.01859,32.0
45.000,5,3.9642,1784130940.184050,-0.184325,-10.561,-0.008560,-0.00449,32.0
45.000,5,3.9799,1784130940.199731,-0.184325,-10.561,-0.013596,0.00192,32.0
45.000,5,3.9961,1784130940.215915,-0.184325,-10.561,-0.051865,-0.00748,32.0
45.000,5,4.0113,1784130940.231149,-0.184325,-10.561,0.028702,-0.00491,32.0
45.000,5,4.0276,1784130940.247383,-0.184325,-10.561,-0.062943,-0.01431,32.0
45.000,5,4.0433,1784130940.263143,-0.184325,-10.561,0.038773,0.00278,32.0
45.000,5,4.0590,1784130940.278846,-0.184325,-10.561,0.050858,0.00833,32.0
45.000,5,4.0750,1784130940.294798,-0.184325,-10.561,0.003525,-0.02457,32.0
45.000,5,4.0908,1784130940.310611,-0.184325,-10.561,-0.059922,-0.00577,32.0
45.000,5,4.1069,1784130940.326684,-0.184325,-10.561,0.012589,0.00320,32.0
45.000,5,4.1226,1784130940.342379,-0.184325,-10.561,-0.026688,0.00363,32.0
45.000,5,4.1383,1784130940.358106,-0.184325,-10.561,-0.068986,0.02713,32.0
45.000,5,4.1541,1784130940.373895,-0.184325,-10.561,0.014603,-0.02841,32.0
45.000,5,4.1698,1784130940.389606,-0.184325,-10.561,0.021653,0.00491,32.0
45.000,5,4.1858,1784130940.405585,-0.184325,-10.561,0.015610,-0.00064,32.0
45.000,5,4.1961,1784130940.415936,-0.184325,-10.561,0.026688,-0.00662,32.0
45.000,5,4.2120,1784130940.431789,-0.184325,-10.561,-0.066972,-0.02115,32.0
45.000,5,4.2281,1784130940.447896,-0.184325,-10.561,0.042802,0.02841,32.0
45.000,5,4.2441,1784130940.463910,-0.184325,-10.561,0.006546,0.00491,32.0
45.000,5,4.2601,1784130940.479951,-0.184325,-10.561,0.017624,-0.00320,32.0
45.000,5,4.2760,1784130940.495857,-0.184325,-10.561,0.056901,0.00107,32.0
45.000,5,4.2918,1784130940.511609,-0.184325,-10.561,-0.000504,0.01175,32.0
45.000,5,4.3076,1784130940.527395,-0.184325,-10.561,-0.048844,-0.01517,32.0
45.000,5,4.3232,1784130940.543053,-0.184325,-10.561,-0.003525,0.01389,32.0
45.000,5,4.3394,1784130940.559179,-0.184325,-10.561,0.017624,-0.02158,32.0
45.000,5,4.3551,1784130940.574884,-0.184325,-10.561,0.029709,0.00107,32.0
45.000,5,4.3717,1784130940.591513,-0.184325,-10.561,0.077043,0.00235,32.0
45.000,5,4.3876,1784130940.607377,-0.184325,-10.561,0.014603,-0.02670,32.0
45.000,5,4.4032,1784130940.623006,-0.184325,-10.561,0.007553,0.00192,32.0
45.000,5,4.4190,1784130940.638820,-0.184325,-10.561,-0.012589,-0.00320,32.0
45.000,5,4.4351,1784130940.654949,-0.184325,-10.561,-0.000504,0.01047,32.0
45.000,5,4.4511,1784130940.670942,-0.184325,-10.561,-0.025681,0.01218,32.0
45.000,5,4.4672,1784130940.687018,-0.184325,-10.561,-0.005539,-0.02670,32.0
45.000,5,4.4834,1784130940.703204,-0.184325,-10.561,0.036759,0.00064,32.0
45.000,5,4.4993,1784130940.719075,-0.184325,-10.561,-0.064958,-0.01175,32.0
45.000,5,4.5152,1784130940.734987,-0.184325,-10.561,0.015610,-0.00363,32.0
45.000,5,4.5310,1784130940.750802,-0.184325,-10.561,0.007553,0.00491,32.0
45.000,5,4.5470,1784130940.766806,-0.184325,-10.561,0.015610,0.01559,32.0
45.000,5,4.5628,1784130940.782637,-0.184325,-10.561,-0.015610,-0.01431,32.0
45.000,5,4.5785,1784130940.798336,-0.184325,-10.561,0.011582,0.00662,32.0
45.000,5,4.5942,1784130940.813996,-0.184325,-10.561,0.017624,0.02414,32.0
45.000,5,4.6102,1784130940.830025,-0.184325,-10.561,-0.020645,0.00064,32.0
45.000,5,4.6263,1784130940.846132,-0.184325,-10.561,-0.020645,-0.00278,32.0
45.000,5,4.6424,1784130940.862189,-0.184325,-10.561,-0.005539,-0.00107,32.0
45.000,5,4.6577,1784130940.877529,-0.184325,-10.561,0.018631,0.01175,32.0
45.000,5,4.6732,1784130940.893008,-0.184325,-10.561,-0.053880,-0.00320,32.0
45.000,5,4.6889,1784130940.908761,-0.184325,-10.561,-0.001511,-0.01346,32.0
45.000,5,4.7047,1784130940.924535,-0.184325,-10.561,-0.013596,0.00833,32.0
45.000,5,4.7162,1784130940.936041,-0.184325,-10.561,0.006546,-0.00406,32.0
45.000,5,4.7324,1784130940.952224,-0.184325,-10.561,0.000504,0.01004,32.0
45.000,5,4.7482,1784130940.967984,-0.184325,-10.561,-0.032731,-0.01816,32.0
45.000,5,4.7639,1784130940.983707,-0.184325,-10.561,-0.016617,-0.01559,32.0
45.000,5,4.7804,1784130941.000185,-0.184325,-10.561,0.001511,-0.00192,32.0
